"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_FUEL_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"11",7080,7188,"Inter-Mountain Basins Big Sagebrush Shrubland",7080,2080,"Sh Inter-Mountain Basins Big Sagebrush Shrubland","Shrub","Shrubland",604,"Big Sagebrush Shrubland and Steppe","SRM 403: Wyoming Big Sagebrush","Shrub-dominated","Shrubland","Evergreen shrubland",130,101,72,0.509804,0.396078,0.282353,1599,0.7
"12",7106,96313,"Northern Rocky Mountain Montane-Foothill Deciduous Shrubland",7106,2106,"Sh Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","SRM 421: Chokecherry-Serviceberry-Rose","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",117,87,61,0.458824,0.341176,0.239216,21419,9.8
"13",7123,7237,"Columbia Plateau Steppe and Grassland",7123,2123,"He Columbia Plateau Steppe and Grassland","Herb","Grassland",618,"Grassland and Steppe","SRM 106: Bluegrass Scabland","Herbaceous / Nonvascular-dominated","Herbaceous - shrub-steppe","Perennial graminoid steppe",199,176,129,0.780392,0.690196,0.505882,1609,0.7
"14",7124,1498,"Columbia Plateau Low Sagebrush Steppe",7124,2124,"Sh Columbia Plateau Low Sagebrush Steppe","Shrub","Shrubland",623,"Low Sagebrush Shrubland and Steppe","SRM 406: Low Sagebrush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",135,106,76,0.529412,0.415686,0.298039,333,0.2
"15",7125,11249,"Inter-Mountain Basins Big Sagebrush Steppe",7125,2125,"Sh Inter-Mountain Basins Big Sagebrush Steppe","Shrub","Shrubland",604,"Big Sagebrush Shrubland and Steppe","SRM 314: Big Sagebrush-Bluebunch Wheatgrass","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",230,151,41,0.901961,0.592157,0.160784,2502,1.1
"16",7126,1894,"Inter-Mountain Basins Montane Sagebrush Steppe",7126,2126,"Sh Inter-Mountain Basins Montane Sagebrush Steppe","Shrub","Shrubland",604,"Big Sagebrush Shrubland and Steppe","SRM 402: Mountain Big Sagebrush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",219,140,37,0.858824,0.54902,0.145098,421,0.2
"17",7127,31,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",7127,2127,"Sh Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrub","Shrubland",613,"Desert Scrub","SRM 403: Wyoming Big Sagebrush","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",130,101,72,0.509804,0.396078,0.282353,7,0
"18",7134,139857,"Columbia Basin Foothill and Canyon Dry Grassland",7134,2134,"He Columbia Basin Foothill and Canyon Dry Grassland","Herb","Grassland",617,"Grassland","SRM 101: Bluebunch Wheatgrass","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,226,130,1,0.886275,0.509804,31103,14.2
"19",7139,13371,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",7139,2139,"He Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland","Herb","Grassland",617,"Grassland","SRM 311: Rough Fescue-Bluebunch Wheatgrass","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,191,102,1,0.74902,0.4,2974,1.4
"20",7140,1762,"Northern Rocky Mountain Subalpine-Upper Montane Grassland",7140,2140,"He Northern Rocky Mountain Subalpine-Upper Montane Grassland","Herb","Grassland",617,"Grassland","SRM 312: Rough Fescue-Idaho Fescue","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,184,97,1,0.721569,0.380392,392,0.2
"21",7142,209,"Columbia Basin Palouse Prairie",7142,2142,"He Columbia Basin Palouse Prairie","Herb","Grassland",617,"Grassland","SRM 102: Idaho Fescue","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,198,107,1,0.776471,0.419608,46,0
"22",7145,415,"Rocky Mountain Subalpine-Montane Mesic Meadow",7145,2145,"He Rocky Mountain Subalpine-Montane Mesic Meadow","Herb","Grassland",601,"Alpine Dwarf-Shrubland, Fell-field and Meadow","SRM 409: Tall Forb","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,163,82,1,0.639216,0.321569,92,0
"23",7165,12295,"Northern Rocky Mountain Foothill Conifer Wooded Steppe",7165,2165,"Tr Northern Rocky Mountain Foothill Conifer Wooded Steppe","Tree","Conifer",614,"Douglas-fir Forest and Woodland","SRM 109: Ponderosa Pine-Shrubland","Tree-dominated","Sparse tree canopy","Evergreen sparse tree canopy",55,146,173,0.215686,0.572549,0.678431,2734,1.2
"24",7169,1701,"Northern Rocky Mountain Subalpine Deciduous Shrubland",7169,2169,"Sh Northern Rocky Mountain Subalpine Deciduous Shrubland","Shrub","Shrubland",612,"Deciduous Shrubland","LF 41: Deciduous Shrubland","Shrub-dominated","Shrubland","Deciduous shrubland",128,97,69,0.501961,0.380392,0.270588,378,0.2
"25",7250,3141,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Shrubland",7062,2062,"Tr Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrub","Shrubland",628,"Mountain Mahogany Woodland and Shrubland","SRM 415: Curlleaf Mountain-Mahogany","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",155,235,216,0.607843,0.921569,0.847059,699,0.3
"26",7292,5959,"Open Water",7292,11,"Ba Open Water","Water","Open Water",11,"Open Water","LF 11: Water","Non-vegetated","Non-vegetated","Non-vegetated",0,0,255,0,0,1,1325,0.6
"27",7296,907,"Developed-Low Intensity",7296,2902,"Bau Developed-Low Intensity","Developed","Developed-Low Intensity",22,"Developed-Low Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",255,122,143,1,0.478431,0.560784,202,0.1
"28",7297,96,"Developed-Medium Intensity",7297,2903,"Bau Developed-Medium Intensity","Developed","Developed-Medium Intensity",23,"Developed-Medium Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",253,44,79,0.992157,0.172549,0.309804,21,0
"29",7298,7,"Developed-High Intensity",7298,2904,"Bau Developed-High Intensity","Developed","Developed-High Intensity",24,"Developed-High Intensity","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",173,0,28,0.678431,0,0.109804,2,0
"30",7299,15548,"Developed-Roads",7299,2905,"Bau Developed-Roads","Developed","Developed-Roads",25,"Developed-Roads","LF 20: Developed","No Dominant Lifeform","No Dominant Lifeform","Developed",1,1,1,0.003922,0.003922,0.003922,3458,1.6
"31",7900,488,"Western Cool Temperate Urban Deciduous Forest",7900,2913,"Dtd Urban Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",112,68,137,0.439216,0.266667,0.537255,109,0
"32",7901,1150,"Western Cool Temperate Urban Evergreen Forest",7901,2914,"Dtc Urban Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",170,102,205,0.666667,0.4,0.803922,256,0.1
"33",7902,974,"Western Cool Temperate Urban Mixed Forest",7902,2915,"Dtm Urban Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",194,158,215,0.760784,0.619608,0.843137,217,0.1
"34",7903,201,"Western Cool Temperate Urban Herbaceous",7903,2916,"Dgr Urban Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",202,122,245,0.792157,0.478431,0.960784,45,0
"35",7904,296,"Western Cool Temperate Urban Shrubland",7904,2917,"Dsh Urban Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",207,171,215,0.811765,0.670588,0.843137,66,0
"36",7920,3,"Western Cool Temperate Developed Deciduous Forest",7920,2908,"Dtd Developed Deciduous Forest","Tree","Developed",13,"Developed-Upland Deciduous Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Deciduous open tree canopy",64,61,168,0.25098,0.239216,0.658824,1,0
"37",7921,280,"Western Cool Temperate Developed Evergreen Forest",7921,2909,"Dtc Developed Evergreen Forest","Tree","Developed",14,"Developed-Upland Evergreen Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Evergreen open tree canopy",102,119,205,0.4,0.466667,0.803922,62,0
"38",7922,42,"Western Cool Temperate Developed Mixed Forest",7922,2910,"Dtm Developed Mixed Deciduous-Evergreen Forest","Tree","Developed",15,"Developed-Upland Mixed Forest","LF 20: Developed","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",68,79,137,0.266667,0.309804,0.537255,9,0
"39",7923,142,"Western Cool Temperate Developed Shrubland",7923,2912,"Dsh Developed Shrubland","Shrub","Developed",17,"Developed-Upland Shrubland","LF 20: Developed","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",122,142,245,0.478431,0.556863,0.960784,32,0
"40",7924,240,"Western Cool Temperate Developed Herbaceous",7924,2911,"Dgr Developed Herbaceous","Herb","Developed",16,"Developed-Upland Herbaceous","LF 20: Developed","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid",158,170,215,0.619608,0.666667,0.843137,53,0
"41",7960,406,"Western Cool Temperate Orchard",7960,2960,"Dab Orchard","Tree","Agricultural",60,"Agricultural-Orchard","LF 80: Agriculture","Tree-dominated","Open tree canopy","Deciduous open tree canopy",210,28,94,0.823529,0.109804,0.368627,90,0
"42",7961,4,"Western Cool Temperate Vineyard",7961,2961,"Da Vineyard","Agriculture","Agricultural",61,"Agricultural-Vineyard","LF 80: Agriculture","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",168,0,132,0.658824,0,0.517647,1,0
"43",7963,4578,"Western Cool Temperate Row Crop - Close Grown Crop",7963,2963,"Da Row Crop - Close Grown Crop","Agriculture","Agricultural",63,"Agricultural-Row Crop-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,245,140,1,0.960784,0.54902,1018,0.5
"44",7964,1613,"Western Cool Temperate Row Crop",7964,2964,"Da Row Crop","Agriculture","Agricultural",64,"Agricultural-Row Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,255,119,0.980392,1,0.466667,359,0.2
"45",7965,19808,"Western Cool Temperate Close Grown Crop",7965,2965,"Da Close Grown Crop","Agriculture","Agricultural",65,"Agricultural-Close Grown Crop","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,237,119,1,0.929412,0.466667,4405,2
"46",7966,6157,"Western Cool Temperate Fallow/Idle Cropland",7966,2966,"Dab Fallow/Idle Cropland","Herb","Agricultural",66,"Agricultural-Fallow/Idle Cropland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,255,119,1,1,0.466667,1369,0.6
"47",7967,35525,"Western Cool Temperate Pasture and Hayland",7967,2967,"Dab Pasture and Hayland","Herb","Agricultural",67,"Agricultural-Pasture and Hayland","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",227,212,28,0.890196,0.831373,0.109804,7901,3.6
"48",7968,14814,"Western Cool Temperate Wheat",7968,2968,"Da Wheat","Agriculture","Agricultural",68,"Agricultural-Wheat","LF 80: Agriculture","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",250,227,163,0.980392,0.890196,0.639216,3295,1.5
"49",9002,3333,"Columbia Basin Foothill Riparian Woodland",9002,2154,"Tr Inter-Mountain Basins Montane Riparian Systems","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",73,171,186,0.286275,0.670588,0.729412,741,0.3
"50",9006,6053,"Inter-Mountain Basins Cliff and Canyon",9006,2001,"Sps Inter-Mountain Basins Sparsely Vegetated Systems","Sparse","Sparsely Vegetated",700,"Sparse Vegetation","LF 33: Sparsely Vegetated","No Dominant Lifeform","Sparsely vegetated","Sparsely vegetated",100,100,100,0.392157,0.392157,0.392157,1346,0.6
"51",9011,419,"North American Arid West Emergent Marsh",9011,2225,"He North American Arid West Emergent Marsh","Herb","Riparian",765,"Freshwater Marsh","LF 56: Western Herbaceous Wetland","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",250,100,56,0.980392,0.392157,0.219608,93,0
"52",9012,6597,"Northern Rocky Mountain Lower Montane Riparian Woodland",9012,2159,"Tr Rocky Mountain Montane Riparian Systems","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",73,171,186,0.286275,0.670588,0.729412,1467,0.7
"53",9017,353,"Rocky Mountain Alpine-Montane Wet Meadow",9017,2176,"He Rocky Mountain Alpine-Montane Wet Meadow","Herb","Riparian",669,"Western Herbaceous Wetland","SRM 422: Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",184,96,24,0.721569,0.376471,0.094118,79,0
"54",9018,802,"Rocky Mountain Cliff Canyon and Massive Bedrock",9018,2006,"Sps Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse","Sparsely Vegetated",700,"Sparse Vegetation","LF 33: Sparsely Vegetated","No Dominant Lifeform","Sparsely vegetated","Sparsely vegetated",100,100,100,0.392157,0.392157,0.392157,178,0.1
"55",9021,498,"Rocky Mountain Subalpine-Montane Riparian Shrubland",9021,2160,"Tr Rocky Mountain Subalpine/Upper Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SRM 422: Riparian","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",184,96,24,0.721569,0.376471,0.094118,111,0.1
"56",9022,294,"Rocky Mountain Subalpine-Montane Riparian Woodland",9022,2160,"Tr Rocky Mountain Subalpine/Upper Montane Riparian Systems","Tree","Riparian",635,"Western Riparian Woodland and Shrubland","SRM 422: Riparian","Tree-dominated","Open tree canopy","Mixed evergreen-deciduous open tree canopy",184,96,24,0.721569,0.376471,0.094118,65,0
"57",9308,3389,"Great Basin & Intermountain Introduced Annual Grassland",9308,2273,"He Great Basin & Intermountain Introduced Annual Grassland","Herb","Exotic Herbaceous",702,"Introduced Annual Grassland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Annual Graminoid/Forb",255,105,46,1,0.411765,0.180392,754,0.3
"58",9309,6917,"Great Basin & Intermountain Introduced Perennial Grassland and Forbland",9309,2274,"He Great Basin & Intermountain Introduced Perennial Grassland and Forbland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,1538,0.7
"59",9328,9043,"Interior Western North American Temperate Ruderal Shrubland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,2011,0.9
"60",9329,223,"Western North American Ruderal Wet Shrubland",9329,2280,"Sh Western North American Ruderal Wet Shrubland Meadow & Marsh","Shrub","Riparian",708,"Introduced Woody Wetland Vegetation","LF 58: Introduced Woody Wetlands and Riparian Vegetation","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,50,0
"61",9336,30844,"Great Basin & Intermountain Ruderal Shrubland",9336,2282,"Sh Great Basin & Intermountain Ruderal Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,6860,3.1
"62",9502,626,"Columbia Basin Foothill Riparian Shrubland",9002,2154,"Tr Inter-Mountain Basins Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",73,171,186,0.286275,0.670588,0.729412,139,0.1
"63",9512,87,"Northern Rocky Mountain Lower Montane Riparian Shrubland",9012,2159,"Tr Rocky Mountain Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",73,171,186,0.286275,0.670588,0.729412,19,0
"64",9828,14484,"Interior Western North American Temperate Ruderal Grassland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,3221,1.5
"65",9829,230,"Western North American Ruderal Wet Meadow & Marsh",9329,2280,"Sh Western North American Ruderal Wet Shrubland Meadow & Marsh","Herb","Riparian",709,"Introduced Herbaceous Wetland Vegetation","LF 59: Introduced Herbaceous Wetland and Riparian Vegetation","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,51,0
